object_id,title,artist,year,image_url,owner,medium,dimensions,classification,creditLine,objectURL,artistULAN_URL,tags,used,date_used
436517,Descent from the Cross,Girolamo da Cremona,1483,https://images.metmuseum.org/CRDImages/ep/web-large/DT200204.jpg,"The Metropolitan Museum of Art, New York","Tempera on parchment, laid down on wood",6 1/4 x 4 1/2 in. (15.9 x 11.4 cm),Manuscripts and Illuminations,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/436517,http://vocab.getty.edu/page/ulan/500017653,Christ; Mary Magdalene; Saint John the Evangelist; Descent from the Cross,FALSE,
436522,A Benedictine Monk,Hugo van der Goes,1483,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19585-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"Overall 9 7/8 x 7 3/8 in. (25.1 x 18.7 cm), with added strip of 3/4 in. (1.9 cm) at right",Paintings,"The Bequest of Michael Dreicer, 1921",https://www.metmuseum.org/art/collection/search/436522,http://vocab.getty.edu/page/ulan/500007457,Men; Portraits; Monks,FALSE,
436531,Peasant Woman Cooking by a Fireplace,Vincent van Gogh,1885,https://images.metmuseum.org/CRDImages/ep/web-large/DT2163.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,17 3/8 x 15 in. (44.1 x 38.1 cm),Paintings,"Gift of Mr. and Mrs. Mortimer Hays, 1984",https://www.metmuseum.org/art/collection/search/436531,http://vocab.getty.edu/page/ulan/500115588,Food; Fireplaces; Women; Cooking,FALSE,
436532,Self-Portrait with a Straw Hat (obverse: The Potato Peeler),Vincent van Gogh,1887,https://images.metmuseum.org/CRDImages/ep/web-large/DT1502_cropped2.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,16 x 12 1/2 in. (40.6 x 31.8 cm),Paintings,"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",https://www.metmuseum.org/art/collection/search/436532,http://vocab.getty.edu/page/ulan/500115588,Men; Self-portraits,FALSE,
436539,Anna van Bergen (1492–1541) and Her Son Hendrik (born 1519) as the Virgin and Child,Jan Gossart (called Mabuse),1527,https://images.metmuseum.org/CRDImages/ep/web-large/DP164792.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,Overall 17 7/8 x 13 5/8 in. (45.4 x 34.6 cm); painted surface 17 1/4 x 13 in. (43.8 x 33 cm),Paintings,"Gift of J. Pierpont Morgan, 1917",https://www.metmuseum.org/art/collection/search/436539,http://vocab.getty.edu/page/ulan/500009353,Madonna and Child,FALSE,
436553,A City on a Rock,Goya,1899,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17460-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,33 × 41 in. (83.8 × 104.1 cm),Paintings,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",https://www.metmuseum.org/art/collection/search/436553,http://vocab.getty.edu/page/ulan/500118936,Buildings; Cities,FALSE,
436559,Castle by a River,Jan van Goyen,1647,https://images.metmuseum.org/CRDImages/ep/web-large/DP145936.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,26 x 38 1/4 in. (66 x 97.2 cm),Paintings,"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1964",https://www.metmuseum.org/art/collection/search/436559,http://vocab.getty.edu/page/ulan/500115612,Castles; Rivers; Boats,FALSE,
436569,The Choir of the Capuchin Church in Rome,François Marius Granet,1815,https://images.metmuseum.org/CRDImages/ep/web-large/DT2550.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,77 1/2 x 58 1/4 in. (196.9 x 148 cm),Paintings,"Gift of P. L. Everard, 1880",https://www.metmuseum.org/art/collection/search/436569,http://vocab.getty.edu/page/ulan/500031529,Interiors; Churches; Boys; Men; Rome,FALSE,
436588,Head of a Young Boy,Jean-Baptiste Greuze,1763,https://images.metmuseum.org/CRDImages/ep/web-large/DP-13038-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,18 7/8 x 15 3/8 in. (47.9 x 39.1 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/436588,http://vocab.getty.edu/page/ulan/500000119,Boys; Portraits,FALSE,
436593,Fantastic Landscape,Francesco Guardi,1770,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-023.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Irregular, 61 1/4 x 107 1/2 in. (155.6 x 273.1 cm)",Paintings,"Rogers Fund, 1941",https://www.metmuseum.org/art/collection/search/436593,http://vocab.getty.edu/page/ulan/500017409,Ruins; Landscapes; Boats,FALSE,
436594,Fantastic Landscape,Francesco Guardi,1770,https://images.metmuseum.org/CRDImages/ep/web-large/DT4562.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,"Irregular, 61 1/4 x 74 1/2 in. (155.6 x 189.2 cm)",Paintings,"Gift of Julia A. Berwind, 1953",https://www.metmuseum.org/art/collection/search/436594,http://vocab.getty.edu/page/ulan/500017409,Landscapes; Boats,FALSE,
436596,Venice from the Bacino di San Marco,Francesco Guardi,1780,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-015.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,48 x 60 in. (121.9 x 152.4 cm),Paintings,"Bequest of Adele L. Lehman, in memory of Arthur Lehman, 1965",https://www.metmuseum.org/art/collection/search/436596,http://vocab.getty.edu/page/ulan/500017409,Buildings; Cities; Boats; Harbors; Venice,FALSE,
436599,The Grand Canal above the Rialto,Francesco Guardi,1769,https://images.metmuseum.org/CRDImages/ep/web-large/DP124053.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,21 in. × 33 3/4 in. (53.3 × 85.7 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/436599,http://vocab.getty.edu/page/ulan/500017409,Buildings; Cities; Bridges; Canals; Boats; Venice,FALSE,
436603,Samson Captured by the Philistines,Guercino (Giovanni Francesco Barbieri),1619,https://images.metmuseum.org/CRDImages/ep/web-large/DT503.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,75 1/4 x 93 1/4 in. (191.1 x 236.9 cm),Paintings,"Gift of Mr. and Mrs. Charles Wrightsman, 1984",https://www.metmuseum.org/art/collection/search/436603,http://vocab.getty.edu/page/ulan/500021925,Women; Samson,FALSE,
436626,Boy with a Lute,Frans Hals,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DP145900.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,28 3/8 x 23 1/4 in. (72.1 x 59.1 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/436626,http://vocab.getty.edu/page/ulan/500027794,Boys; Portraits; Lutes,FALSE,
436630,Portrait of a Woman,Adriaen Hanneman,1658,https://images.metmuseum.org/CRDImages/ep/web-large/DP146498.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,31 1/2 x 25 in. (80 x 63.5 cm),Paintings,"Marquand Collection, Gift of Henry G. Marquand, 1889",https://www.metmuseum.org/art/collection/search/436630,http://vocab.getty.edu/page/ulan/500005407,Portraits; Women,FALSE,
436633,"Ali Pasha (born about 1741, died 1822)",Jacob Ritter von Hartmann,1822,https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.52.R.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 4 1/8 x 3 1/4 in. (105 x 84 mm)",Miniatures,"The Moses Lazarus Collection, Gift of Josephine and Sarah Lazarus, in memory of their father, 1888–95",https://www.metmuseum.org/art/collection/search/436633,(not assigned),Men; Profiles,FALSE,
436635,Agnes Sewell,Thomas Hazlehurst,1805,https://images.metmuseum.org/CRDImages/ep/web-large/135216.jpg,"The Metropolitan Museum of Art, New York",Ivory,"Oval, 3 x 2 3/8 in. (75 x 60 mm)",Miniatures,"Gift of Elise Shackelford Black, 1945",https://www.metmuseum.org/art/collection/search/436635,http://vocab.getty.edu/page/ulan/500009091,Portraits; Women,FALSE,
436645,Young Woman Praying,Jean-Jacques Henner,1905,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23287-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 7/8 x 17 7/8 in. (63.2 x 45.4 cm),Paintings,"Bequest of Emma T. Gary, 1934",https://www.metmuseum.org/art/collection/search/436645,http://vocab.getty.edu/page/ulan/500026774,Profiles; Women; Praying,FALSE,
436658,Hermann von Wedigh III (died 1560),Hans Holbein the Younger,1532,https://images.metmuseum.org/CRDImages/ep/web-large/DP164836.jpg,"The Metropolitan Museum of Art, New York",Oil and gold on oak,"16 5/8 x 12 3/4 in. (42.2 x 32.4 cm), with added strip of 1/2 in. (1.3 cm) at bottom",Paintings,"Bequest of Edward S. Harkness, 1940",https://www.metmuseum.org/art/collection/search/436658,http://vocab.getty.edu/page/ulan/500005259,Men; Portraits; Latin,FALSE,
436661,William Roper (1493/94–1578),Hans Holbein the Younger,1536,https://images.metmuseum.org/CRDImages/ep/web-large/DP331437.jpg,"The Metropolitan Museum of Art, New York",Vellum laid on card,Diameter 1 3/4 in. (45 mm),Miniatures,"Rogers Fund, 1950",https://www.metmuseum.org/art/collection/search/436661,http://vocab.getty.edu/page/ulan/500005259,Men; Portraits,FALSE,
436669,"Lady Rich (Elizabeth Jenks, died 1558)",Hans Holbein the Younger,1545,https://images.metmuseum.org/CRDImages/ep/web-large/DP280377.jpg,"The Metropolitan Museum of Art, New York",Oil and gold on oak,17 1/2 x 13 3/8 in. (44.5 x 34 cm),Paintings,"Bequest of Benjamin Altman, 1913",https://www.metmuseum.org/art/collection/search/436669,http://vocab.getty.edu/page/ulan/500005259,Portraits; Women,FALSE,
436685,"Mrs. John Garden (Ann Garden, 1769–1842) and Her Children, John (1796–1854) and Ann Margaret (born 1793)",John Hoppner,1797,https://images.metmuseum.org/CRDImages/ep/web-large/DP164786.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,50 1/8 x 39 7/8 in. (127.3 x 101.3 cm),Paintings,"Bequest of Maria DeWitt Jesup, from the collection of her husband, Morris K. Jesup, 1914",https://www.metmuseum.org/art/collection/search/436685,http://vocab.getty.edu/page/ulan/500013173,Boys; Girls; Portraits; Mothers; Family,FALSE,
436687,"Mrs. Richard Brinsley Sheridan (Hester Jane Ogle, 1775/76–1817) and Her Son (Charles Brinsley Sheridan, 1796–1843)",John Hoppner,1810,https://images.metmuseum.org/CRDImages/ep/web-large/DP-30722-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,93 3/4 x 59 in. (238.1 x 149.9 cm),Paintings,"Gift of Mrs. Carll Tucker, 1965",https://www.metmuseum.org/art/collection/search/436687,http://vocab.getty.edu/page/ulan/500013173,Boys; Portraits; Mothers; Women,FALSE,
436692,The Sackville Children,John Hoppner,1796,https://images.metmuseum.org/CRDImages/ep/web-large/DP169219.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,60 x 49 in. (152.4 x 124.5 cm),Paintings,"Bequest of Thomas W. Lamont, 1948",https://www.metmuseum.org/art/collection/search/436692,http://vocab.getty.edu/page/ulan/500013173,Boys; Girls; Portraits,FALSE,
436709,Ingres (1780–1867) as a Young Man,Laurence-Augustine Jubé Héquet (Madame Héquet),1865,https://images.metmuseum.org/CRDImages/ep/web-large/DT1307.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,34 x 27 1/ 2 in. (86.4 x 69.9 cm),Paintings,"Bequest of Grace Rainey Rogers, 1943",https://www.metmuseum.org/art/collection/search/436709,(not assigned),Men; Portraits; Artists,FALSE,
436710,The Reader,Jean-Baptiste Isabey,1790,https://images.metmuseum.org/CRDImages/ep/web-large/60103.jpg,"The Metropolitan Museum of Art, New York",Ivory,Diameter 3 1/8 in. (79 mm),Miniatures,"Gift of Mrs. Louis V. Bell, in memory of her husband, 1925",https://www.metmuseum.org/art/collection/search/436710,http://vocab.getty.edu/page/ulan/500031174,Books; Portraits; Women,FALSE,
436717,"Mrs. Rufus Prime (Augusta Temple Palmer, 1807–1840)",Jean-Baptiste Isabey,1828,https://images.metmuseum.org/CRDImages/ep/web-large/DT374621.jpg,"The Metropolitan Museum of Art, New York",Card,"Oval, 5 3/8 x 4 in. (138 x 102 mm)",Miniatures,"Gift of Cornelia Prime, 1908",https://www.metmuseum.org/art/collection/search/436717,http://vocab.getty.edu/page/ulan/500031174,Portraits; Women,FALSE,
436722,Man Weighing Gold,Adriaen Isenbrant,1520,https://images.metmuseum.org/CRDImages/ep/web-large/DP-18296-017.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,"20 x 12 in. (50.8 x 30.5 cm), with added strips of 1 3/4 in. (4.5 cm) at left and right",Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/436722,http://vocab.getty.edu/page/ulan/500018618,Men; Portraits; Coins; Money; Scales,FALSE,
436727,Scenes from the Life of King Nebuchadnezzar,Nicola di Maestro Antonio d'Ancona,1511,https://images.metmuseum.org/CRDImages/ep/web-large/DP201412.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, embossed and gilt ornament","Overall, with engaged frame, 24 3/8 x 69 1/8 in. (61.9 x 175.6 cm); painted surface, left 12 7/8 x 14 5/8 in. (32.7 x 37.1 cm), center 12 3/4 x 14 3/4 in. (32.4 x 37.5 cm), right 12 3/4 x 141/2 in. (32.4 x 36.8 cm)",Paintings,"Gift of James L. Loeb, 1908",https://www.metmuseum.org/art/collection/search/436727,http://vocab.getty.edu/page/ulan/500007256,Soldiers; Kings; Men,FALSE,
436731,Madonna and Child Enthroned,Italian (Florentine) Painter,1299,https://images.metmuseum.org/CRDImages/ep/web-large/ep69.280.4.bw.R.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground",32 3/4 x 21 7/8 in. (83.2 x 55.6 cm),Paintings,"Gift of Mrs. W. Murray Crane, 1969",https://www.metmuseum.org/art/collection/search/436731,(not assigned),Madonna and Child,FALSE,
436738,Madonna and Child with the Young Saint John the Baptist,Italian (Florentine) Painter,1569,https://images.metmuseum.org/CRDImages/ep/web-large/ep53.45.1.bw.R.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,26 7/8 x 22 1/4 in. (68.3 x 56.5 cm),Paintings,"Bequest of Katherine S. Dreier, 1952",https://www.metmuseum.org/art/collection/search/436738,(not assigned),Madonna and Child; Saint John the Baptist,FALSE,
436739,Portrait of a Woman,"Italian (Florentine) Painter (possibly Jacopo Zucchi, Florence 1541–1590 Rome)",1569,https://images.metmuseum.org/CRDImages/ep/web-large/DP104987.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,38 1/2 x 30 in. (97.8 x 76.2 cm),Paintings,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",https://www.metmuseum.org/art/collection/search/436739,(not assigned),Portraits; Women,FALSE,
436745,Two Angels,North Italian Painter (Verona?),1324,https://images.metmuseum.org/CRDImages/ep/web-large/DT11327.jpg,"The Metropolitan Museum of Art, New York",Fresco,(a) 23 3/8 x 31 1/2 in. (59.4 x 80 cm); (b) 23 1/2 x 31 1/2 in. (59.7 x 80 cm),Paintings,"Bequest of Edward Fowles, 1971",https://www.metmuseum.org/art/collection/search/436745,(not assigned),Angels,FALSE,
436757,Book Cover,Italian (Sienese) Painter,1343,https://images.metmuseum.org/CRDImages/ep/web-large/DT273241.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,16 1/8 x 9 3/4 in. (41 x 24.8 cm),Paintings,"Rogers Fund, 1910",https://www.metmuseum.org/art/collection/search/436757,(not assigned),Human Figures; Reading; Writing; Money,FALSE,
436769,Portrait of a Young Man,Jacometto (Jacometto Veneziano),1489,https://images.metmuseum.org/CRDImages/ep/web-large/DP243725.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,11 x 8 1/4 in. (27.9 x 21 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/436769,http://vocab.getty.edu/page/ulan/500020119,Men; Portraits,FALSE,
436782,Capriccio with St. Paul's and Old London Bridge,Antonio Joli,1750,https://images.metmuseum.org/CRDImages/ep/web-large/DP123834.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,42 x 47 in. (106.7 x 119.4 cm),Paintings,"Bequest of Alice Bradford Woolsey, 1970",https://www.metmuseum.org/art/collection/search/436782,http://vocab.getty.edu/page/ulan/500031488,Balconies; Men; Women; Dogs; Rivers; Boats; London,FALSE,
436785,Honfleur,Johan Barthold Jongkind,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DT1558.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,20 1/2 x 32 1/8 in. (52.1 x 81.6 cm),Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1916",https://www.metmuseum.org/art/collection/search/436785,http://vocab.getty.edu/page/ulan/500028269,Ships,FALSE,
436794,The Last Judgment,Joos van Cleve,1530,https://images.metmuseum.org/CRDImages/ep/web-large/DP-26502-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,48 3/4 x 34 in. (123.8 x 86.4 cm),Paintings,"Bequest of Mr. and Mrs. Graham F. Blandy, 1940",https://www.metmuseum.org/art/collection/search/436794,http://vocab.getty.edu/page/ulan/500007799,Male Nudes; Female Nudes; Putti; Angels; Christ; Last Judgement,FALSE,
436797,The Holy Family,Joos van Cleve,1530,https://images.metmuseum.org/CRDImages/ep/web-large/DT243291.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,20 3/8 x 14 5/8 in. (51.8 x 37.1 cm),Paintings,"Bequest of George Blumenthal, 1941",https://www.metmuseum.org/art/collection/search/436797,http://vocab.getty.edu/page/ulan/500007799,Holy Family; Virgin Mary; Jesus; Joseph; Nursing,FALSE,
436798,The Holy Family with Shepherds,Jacob Jordaens,1616,https://images.metmuseum.org/CRDImages/ep/web-large/DP-15761-001.jpg,"The Metropolitan Museum of Art, New York","Oil on canvas, transferred from wood",42 x 30 in. (106.7 x 76.2 cm),Paintings,"Bequest of Miss Adelaide Milton de Groot (1876-1967), 1967",https://www.metmuseum.org/art/collection/search/436798,http://vocab.getty.edu/page/ulan/500012431,Christ; Holy Family; Saint Joseph; Virgin Mary; Shepherds,FALSE,
436803,The Adoration of the Magi,Joos van Wassenhove,1474,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16339-001.jpg,"The Metropolitan Museum of Art, New York",Distemper on canvas,43 x 63 in. (109.2 x 160 cm),Paintings,"Bequest of George Blumenthal, 1941",https://www.metmuseum.org/art/collection/search/436803,http://vocab.getty.edu/page/ulan/500031220,Men; Dogs; Virgin Mary; Jesus; Adoration of the Magi; Joseph,FALSE,
436810,Telemachus and the Nymphs of Calypso,Angelica Kauffmann,1782,https://images.metmuseum.org/CRDImages/ep/web-large/DP169393.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,32 1/2 x 44 1/4 in. (82.6 x 112.4 cm),Paintings,"Bequest of Collis P. Huntington, 1900",https://www.metmuseum.org/art/collection/search/436810,http://vocab.getty.edu/page/ulan/500115055,Men; Women; Nymphs,FALSE,
436818,A Musician and His Daughter,Thomas de Keyser,1629,https://images.metmuseum.org/CRDImages/ep/web-large/DP145937.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,29 1/2 x 20 3/4 in. (74.9 x 52.7 cm),Paintings,"Gift of Edith Neuman de Végvár, in honor of her husband, Charles Neuman de Végvár, 1964",https://www.metmuseum.org/art/collection/search/436818,http://vocab.getty.edu/page/ulan/500009014,Girls; Men; Portraits; Music; Lutes; Musicians,FALSE,
436824,Lady Mary Berkeley,Sir Godfrey Kneller,1705,https://images.metmuseum.org/CRDImages/ep/web-large/DP167136.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,29 x 25 in. (73.7 x 63.5 cm),Paintings,"Gift of George A. Hearn, 1896",https://www.metmuseum.org/art/collection/search/436824,http://vocab.getty.edu/page/ulan/500015875,Portraits; Women,FALSE,
436825,"Valdemar Hjartvar Købke (1813–1893), the Artist's Brother",Christen Købke,1843,https://images.metmuseum.org/CRDImages/ep/web-large/DT6486.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,21 1/8 x 18 1/4 in. (53.7 x 46.4 cm),Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 1990",https://www.metmuseum.org/art/collection/search/436825,http://vocab.getty.edu/page/ulan/500013388,Men; Portraits,FALSE,
436827,Sunset on the Rhine,Barend Cornelis Koekkoek,1853,https://images.metmuseum.org/CRDImages/ep/web-large/DP143198.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,32 1/4 x 42 3/8 in. (81.9 x 107.6 cm),Paintings,"Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887",https://www.metmuseum.org/art/collection/search/436827,http://vocab.getty.edu/page/ulan/500007947,Rivers; Landscapes; Evening,FALSE,
436829,Hugo van der Goes Making a Portrait of Mary of Burgundy,Wilhelm (Guillaume) Koller,1877,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19421-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,23 3/8 x 34 in. (59.4 x 86.4 cm),Paintings,"Bequest of Stephen Whitney Phoenix, 1881",https://www.metmuseum.org/art/collection/search/436829,http://vocab.getty.edu/page/ulan/500023361,Painting; Children; Men; Women; Dogs,FALSE,
436834,Portrait of a Young Man; (reverse) Girl Making a Garland,Hans Süss von Kulmbach,1513,https://images.metmuseum.org/CRDImages/ep/web-large/DP164793.jpg,"The Metropolitan Museum of Art, New York",Oil on poplar,7 x 5 1/2 in. (17.8 x 14 cm),Paintings,"Gift of J. Pierpont Morgan, 1917",https://www.metmuseum.org/art/collection/search/436834,http://vocab.getty.edu/page/ulan/500014860,Girls; Men; Portraits; Cats,FALSE,
436836,Allegory of Music,Laurent de La Hyre,1649,https://images.metmuseum.org/CRDImages/ep/web-large/DT1387.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,41 5/8 x 56 3/4 in. (105.7 x 144.1 cm),Paintings,"Charles B. Curtis Fund, 1950",https://www.metmuseum.org/art/collection/search/436836,http://vocab.getty.edu/page/ulan/500004322,Birds; Women; Music; Lutes; Violins; Allegory,FALSE,
436840,"Self-Portrait with Two Pupils, Marie Gabrielle Capet (1761–1818) and Marie Marguerite Carraux de Rosemond (1765–1788)",Adélaïde Labille-Guiard,1785,https://images.metmuseum.org/CRDImages/ep/web-large/DP320103.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,83 x 59 1/2 in. (210.8 x 151.1 cm),Paintings,"Gift of Julia A. Berwind, 1953",https://www.metmuseum.org/art/collection/search/436840,http://vocab.getty.edu/page/ulan/500005516,Painting; Self-portraits; Women; Artists,FALSE,
436843,Apollo and Aurora,Gerard de Lairesse,1671,https://images.metmuseum.org/CRDImages/ep/web-large/DP145403.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,80 1/2 x 76 1/8 in. (204.5 x 193.4 cm),Paintings,"Gift of Manuel E. and Ellen G. Rionda, 1943",https://www.metmuseum.org/art/collection/search/436843,http://vocab.getty.edu/page/ulan/500024037,Women; Apollo; Horses; Chariots,FALSE,
436844,Portrait of a Man,Jean-Baptiste Ponce Lambert,1801,https://images.metmuseum.org/CRDImages/ep/web-large/60123.jpg,"The Metropolitan Museum of Art, New York",Ivory,Diameter 2 3/8 in. (59 mm),Miniatures,"Gift of Mrs. Louis V. Bell, in memory of her husband, 1925",https://www.metmuseum.org/art/collection/search/436844,http://vocab.getty.edu/page/ulan/500041186,Men; Portraits,FALSE,
436858,The Rape of Tamar,Eustache Le Sueur,1645,https://images.metmuseum.org/CRDImages/ep/web-large/DT7839.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,74 1/2 x 63 1/2 in. (189.2 x 161.3 cm),Paintings,"Purchase, Mr. and Mrs. Charles Wrightsman Gift, 1984",https://www.metmuseum.org/art/collection/search/436858,http://vocab.getty.edu/page/ulan/500002273,Bedrooms; Men; Women,FALSE,
436877,Prince Regent Luitpold of Bavaria (1821–1912),Franz von Lenbach,1902,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20644-001.jpg,"The Metropolitan Museum of Art, New York",Oil on board,30 x 24 1/4 in. (76.2 x 61.5 cm),Paintings,"Bequest of Jacob Ruppert, 1939",https://www.metmuseum.org/art/collection/search/436877,http://vocab.getty.edu/page/ulan/500009477,Princes; Men; Portraits,FALSE,
436878,"Copy after ""Rubens, Helena Fourment (1614–1673), and Their Son Frans (1633–1678)""",Bernard Lens,1721,https://images.metmuseum.org/CRDImages/ep/web-large/ep1984.442.R.jpg,"The Metropolitan Museum of Art, New York",Vellum,15 1/2 x 11 7/8 in. (394 x 302 mm),Miniatures,"Purchase, Mr. and Mrs. Charles Wrightsman Gift, 1984",https://www.metmuseum.org/art/collection/search/436878,http://vocab.getty.edu/page/ulan/500023739,Boys; Men; Women; Parrots,FALSE,
436880,The Organ Rehearsal,Henry Lerolle,1885,https://images.metmuseum.org/CRDImages/ep/web-large/DP160223.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,93 1/4 x 142 3/4 in. (236.9 x 362.6 cm),Paintings,"Gift of George I. Seney, 1887",https://www.metmuseum.org/art/collection/search/436880,http://vocab.getty.edu/page/ulan/500027906,Men; Women; Musicians; Singers,FALSE,
436885,Scene from a Novella,Liberale da Verona,1476,https://images.metmuseum.org/CRDImages/ep/web-large/DT8310.jpg,"The Metropolitan Museum of Art, New York",Tempera on wood,13 x 16 1/8 in. (33 x 41 cm),Paintings,"Gwynne Andrews Fund, 1986",https://www.metmuseum.org/art/collection/search/436885,http://vocab.getty.edu/page/ulan/500006509,Men; Women,FALSE,
436890,Battle Scene,Johannes Lingelbach,1671,https://images.metmuseum.org/CRDImages/ep/web-large/DP143186.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,44 3/8 x 63 1/4 in. (112.7 x 160.7 cm),Paintings,"Purchase, 1871",https://www.metmuseum.org/art/collection/search/436890,http://vocab.getty.edu/page/ulan/500005640,Battles; Soldiers; Men; Horses,FALSE,
436892,Madonna and Child,Filippino Lippi,1484,https://images.metmuseum.org/CRDImages/ep/web-large/DP243637.jpg,"The Metropolitan Museum of Art, New York","Tempera, oil, and gold on wood",32 x 23 1/2 in. (81.3 x 59.7 cm),Paintings,"The Jules Bache Collection, 1949",https://www.metmuseum.org/art/collection/search/436892,http://vocab.getty.edu/page/ulan/500018029,Madonna and Child,FALSE,
436903,The Visit,Pietro Longhi (Pietro Falca),1746,https://images.metmuseum.org/CRDImages/ep/web-large/DP124057.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),Paintings,"Frederick C. Hewitt Fund, 1912",https://www.metmuseum.org/art/collection/search/436903,http://vocab.getty.edu/page/ulan/500023454,Interiors; Men; Women; Dogs,FALSE,
436906,The Temptation,Pietro Longhi (Pietro Falca),1746,https://images.metmuseum.org/CRDImages/ep/web-large/DP124058.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 x 19 1/2 in. (61 x 49.5 cm),Paintings,"Gift of J. Pierpont Morgan, 1917",https://www.metmuseum.org/art/collection/search/436906,http://vocab.getty.edu/page/ulan/500023454,Interiors; Men; Women; Prostitutes; Servants,FALSE,
436912,David,Lorenzo Monaco (Piero di Giovanni),1410,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19552-001.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Arched top, 22 3/8 in. × 17 in. (56.8 × 43.2 cm)",Paintings,"Gwynne Andrews and Marquand Funds, and Gift of Mrs. Ralph J. Hines, by exchange, 1965",https://www.metmuseum.org/art/collection/search/436912,http://vocab.getty.edu/page/ulan/500026261,Musical Instruments; David,FALSE,
